date,y_true,prob,pred,kp,mag_true,mag_pred,azm_true,azm_pred
2026-02-27,0.0,0.06143411993980408,0,3.0,0.0,5.09299373626709,0.0,104.9748306274414
2026-02-28,1.0,0.06143411993980408,0,2.6670000553131104,5.712497711181641,5.085217475891113,64.41874694824219,105.66217803955078
2026-03-01,0.0,0.06143411993980408,0,2.6670000553131104,0.0,5.116658687591553,0.0,86.91339111328125
2026-03-02,1.0,0.06143411993980408,0,1.6670000553131104,5.07785177230835,5.094112873077393,108.98114776611328,105.41924285888672
2026-03-03,1.0,0.0,0,5.0,6.095551490783691,5.144568920135498,286.08917236328125,96.50305938720703
2026-03-04,0.0,0.06143411993980408,0,3.0,0.0,5.116532802581787,0.0,86.82508850097656
2026-03-05,0.0,0.06143411993980408,0,1.6670000553131104,0.0,5.124942779541016,0.0,94.68165588378906
2026-03-06,1.0,0.06143411993980408,0,3.0,5.112719535827637,5.0818562507629395,75.60092163085938,105.26031494140625
2026-03-07,1.0,0.06143411993980408,0,4.0,5.173817157745361,5.125474452972412,269.4271240234375,86.0422134399414
2026-03-08,1.0,0.06143411993980408,0,4.333000183105469,5.347361087799072,5.125886917114258,286.3808288574219,85.99341583251953
2026-03-09,0.0,0.06143411993980408,0,2.3329999446868896,0.0,5.114125728607178,0.0,87.74596405029297
2026-03-10,0.0,0.06143411993980408,0,4.0,0.0,5.12074613571167,0.0,86.27501678466797
2026-03-11,0.0,0.06143411993980408,0,3.6670000553131104,0.0,5.113738059997559,0.0,88.90721893310547
2026-03-12,1.0,0.06143411993980408,0,2.3329999446868896,5.176245212554932,5.11535120010376,242.59133911132812,90.40823364257812
2026-03-13,0.0,0.0,0,5.666999816894531,0.0,5.14351224899292,0.0,95.23973846435547
2026-03-14,0.0,0.0,0,6.0,0.0,5.170396327972412,0.0,85.25975799560547
2026-03-15,0.0,0.06143411993980408,0,4.0,0.0,5.127193927764893,0.0,85.97779083251953
2026-03-16,1.0,0.06143411993980408,0,2.6670000553131104,5.347672939300537,5.120045185089111,123.38438415527344,86.54719543457031
2026-03-17,0.0,0.06143411993980408,0,1.6670000553131104,0.0,5.126743793487549,0.0,95.51117706298828
2026-03-18,0.0,0.06143411993980408,0,1.6670000553131104,0.0,5.101418495178223,0.0,105.64344787597656
2026-03-19,0.0,0.06143411993980408,0,1.0,0.0,5.1501359939575195,0.0,105.7456283569336
2026-03-20,0.0,0.0,0,6.333000183105469,0.0,5.075006008148193,0.0,107.18008422851562
2026-03-21,1.0,0.0,0,7.0,5.177125453948975,5.175278186798096,247.49195861816406,85.2454833984375
2026-03-22,0.0,0.0,0,7.0,0.0,5.173035144805908,0.0,85.23001098632812
2026-03-23,0.0,0.0,0,5.0,0.0,5.1624650955200195,0.0,85.24275970458984
2026-03-24,0.0,0.06143411993980408,0,3.6670000553131104,0.0,5.156931400299072,0.0,85.29888153076172
2026-03-25,0.0,0.0,0,5.0,0.0,5.128177165985107,0.0,85.858154296875
2026-03-26,1.0,0.06143411993980408,0,3.0,6.003528594970703,5.114327430725098,92.255859375,87.1726303100586
2026-03-27,0.0,0.06143411993980408,0,2.3329999446868896,0.0,5.1184468269348145,0.0,86.78974151611328
2026-03-28,1.0,0.06143411993980408,0,3.3329999446868896,6.223067283630371,5.134706974029541,108.78990173339844,85.7973861694336
2026-03-29,1.0,0.06143411993980408,0,3.6670000553131104,5.212764263153076,5.117685317993164,67.80311584472656,86.54988098144531
2026-03-30,0.0,0.06143411993980408,0,3.3329999446868896,0.0,5.113163948059082,0.0,89.15455627441406
2026-03-31,0.0,0.06143411993980408,0,2.6670000553131104,0.0,5.125708103179932,0.0,93.846923828125
2026-04-01,1.0,0.06143411993980408,0,3.0,7.528018951416016,5.089053630828857,77.27322387695312,106.08312225341797
2026-04-02,1.0,0.0,0,6.0,6.20285701751709,5.170629978179932,78.37062072753906,85.25688934326172
2026-04-03,1.0,0.0,0,6.666999816894531,5.637457370758057,5.171011924743652,77.95892333984375,85.26829528808594
2026-04-04,1.0,0.06143411993980408,0,4.0,5.914151668548584,5.16046667098999,64.71111297607422,85.27635955810547
2026-04-05,0.0,0.06143411993980408,0,3.6670000553131104,0.0,5.138179302215576,0.0,85.7142105102539
2026-04-06,0.0,0.06143411993980408,0,2.6670000553131104,0.0,5.11895227432251,0.0,86.6462173461914
2026-04-07,0.0,0.06143411993980408,0,3.0,0.0,5.1139092445373535,0.0,87.26262664794922
2026-04-08,0.0,0.06143411993980408,0,2.3329999446868896,0.0,5.125463485717773,0.0,86.14241790771484
2026-04-09,0.0,0.06143411993980408,0,2.3329999446868896,0.0,5.123383522033691,0.0,86.30438995361328
2026-04-10,0.0,0.06143411993980408,0,4.333000183105469,0.0,5.1213603019714355,0.0,90.42903137207031
2026-04-11,0.0,0.06143411993980408,0,4.0,0.0,5.12510347366333,0.0,92.00891876220703
2026-04-12,0.0,0.06143411993980408,0,2.3329999446868896,0.0,5.139929294586182,0.0,101.10265350341797
2026-04-13,0.0,0.06143411993980408,0,1.0,0.0,5.13392972946167,0.0,105.61766052246094
2026-04-14,0.0,0.06143411993980408,0,1.3329999446868896,0.0,5.124996662139893,0.0,105.76675415039062
2026-04-15,0.0,0.06143411993980408,0,1.6670000553131104,0.0,5.139760971069336,0.0,106.09685516357422
2026-04-16,0.0,0.06143411993980408,0,1.0,0.0,5.209998607635498,0.0,106.11357879638672
2026-04-17,1.0,0.06143411993980408,0,2.6670000553131104,5.117220878601074,5.225927352905273,90.91455078125,106.80043029785156
2026-04-18,1.0,0.0,0,5.333000183105469,5.568626403808594,5.165894031524658,280.477294921875,85.27617645263672
2026-04-19,0.0,0.0,0,5.333000183105469,0.0,5.15731954574585,0.0,85.41405487060547
2026-04-20,1.0,0.0,0,5.0,5.107558727264404,5.156112194061279,90.57829284667969,85.41915893554688
2026-04-21,1.0,0.06143411993980408,0,4.666999816894531,5.4376091957092285,5.154608249664307,116.4833984375,85.42431640625
2026-04-22,0.0,0.06143411993980408,0,1.6670000553131104,0.0,5.115908145904541,0.0,88.90010070800781
2026-04-23,0.0,0.06143411993980408,0,2.6670000553131104,0.0,5.113515853881836,0.0,89.88230895996094
2026-04-24,1.0,0.06143411993980408,0,3.3329999446868896,5.117332935333252,5.129435062408447,78.05157470703125,94.25798797607422
2026-04-25,1.0,0.06143411993980408,0,3.3329999446868896,5.141454219818115,5.115036487579346,102.76914978027344,89.71524047851562
2026-04-26,0.0,0.06143411993980408,0,3.3329999446868896,0.0,5.131507873535156,0.0,94.97701263427734
2026-04-27,0.0,0.06143411993980408,0,3.0,0.0,5.08131217956543,0.0,105.33939361572266
2026-04-28,0.0,0.06143411993980408,0,1.0,0.0,5.193186283111572,0.0,106.02657318115234
2026-04-29,0.0,0.06143411993980408,0,1.6670000553131104,0.0,5.247294902801514,0.0,106.53831481933594
2026-04-30,0.0,0.06143411993980408,0,4.666999816894531,0.0,5.143162250518799,0.0,96.64897155761719
2026-05-01,0.0,0.06143411993980408,0,4.333000183105469,0.0,5.131597995758057,0.0,85.81645965576172
